global_step,episode,type,actor_loss,critic_loss,reward,avg_recent_reward,fell,seq_len,note,time
123,10,update,0.02671230398118496,0.025006597861647606,0.11629993468523026,-0.22514679580926894,False,35,Qμ=-0.032 Rμ=-0.069 Qrng=0.813; buffer=175,2025-08-24T22:18:56
126,26,update,0.006299138069152832,0.026909255422651768,-4.651137351989746,-1.186735999584198,False,35,Qμ=-0.008 Rμ=-0.008 Qrng=1.023; buffer=175,2025-08-24T22:18:57
127,33,update,0.011704479344189167,0.37276791036129,-0.17351853847503662,0.43815350718796253,False,35,Qμ=-0.014 Rμ=-0.009 Qrng=0.191; buffer=175,2025-08-24T22:19:00
128,34,update,0.014233688823878765,2.030130922794342,-12.513492584228516,-2.2398153405636547,True,34,Qμ=-0.006 Rμ=-0.785 Qrng=1.058; buffer=34,2025-08-24T22:19:00
129,37,update,0.018570026382803917,0.11238781735301018,-4.127696990966797,-3.724926781654358,True,11,Qμ=-0.005 Rμ=0.042 Qrng=1.640; buffer=46,2025-08-24T22:19:02
124,15,update,0.008605018258094788,0.0230322340503335,1.2159080505371094,0.44904799610376356,False,35,Qμ=-0.014 Rμ=0.030 Qrng=0.613; buffer=175,2025-08-24T22:19:03
130,43,update,0.059754472225904465,0.03317356947809458,-1.000167965888977,-0.5511401772499085,False,35,Qμ=-0.044 Rμ=-0.074 Qrng=0.445; buffer=175,2025-08-24T22:19:04
131,48,update,0.044421080499887466,0.013097216840833426,-1.1270365715026855,-0.5790455162525177,False,35,Qμ=-0.035 Rμ=0.013 Qrng=0.658; buffer=175,2025-08-24T22:19:05
132,53,update,0.056966718286275864,0.33986733853816986,0.6543476581573486,-0.019432884454727174,False,35,Qμ=-0.052 Rμ=-0.004 Qrng=0.249; buffer=175,2025-08-24T22:19:06
133,54,update,0.05874818563461304,0.06691148318350315,-5.4588236808776855,-1.0588816940784453,True,15,Qμ=-0.056 Rμ=0.072 Qrng=0.374; buffer=15,2025-08-24T22:19:07
125,17,update,0.003142125904560089,0.13097194209694862,-3.766697406768799,-0.8464203312993049,True,9,Qμ=-0.001 Rμ=-0.125 Qrng=0.135; buffer=44,2025-08-24T22:19:08
134,60,update,0.058415353298187256,0.23927702754735947,-1.7448440790176392,-1.1929717779159545,False,35,Qμ=-0.054 Rμ=-0.012 Qrng=0.675; buffer=175,2025-08-24T22:19:09
135,65,update,0.061863478273153305,0.12915251776576042,-1.9496309757232666,-1.8492323637008667,False,35,Qμ=-0.061 Rμ=-0.042 Qrng=0.816; buffer=175,2025-08-24T22:19:10
136,70,update,0.06495943665504456,0.09114121273159981,-2.267058849334717,-2.1134403944015503,False,35,Qμ=-0.068 Rμ=-0.063 Qrng=1.016; buffer=175,2025-08-24T22:19:12
137,75,update,0.05768243968486786,0.086761973798275,-4.617408752441406,-3.6315279960632325,True,6,Qμ=-0.047 Rμ=-0.154 Qrng=0.957; buffer=146,2025-08-24T22:19:13
138,78,update,0.07530847191810608,0.12708687037229538,-16.978607177734375,-5.593616008758545,True,30,Qμ=-0.076 Rμ=-0.026 Qrng=1.671; buffer=65,2025-08-24T22:19:14
139,81,update,0.05457570031285286,0.05393204465508461,-2.9319698810577393,-3.76149320602417,True,2,Qμ=-0.062 Rμ=0.142 Qrng=1.253; buffer=37,2025-08-24T22:19:16
140,84,update,0.04835375025868416,0.05262569896876812,-3.0,-0.7823874473571777,True,1,Qμ=-0.056 Rμ=0.057 Qrng=1.419; buffer=36,2025-08-24T22:19:17
126,23,update,-0.0005294680595397949,0.15726248919963837,-0.9618062376976013,-0.1025340087711811,False,35,Qμ=0.001 Rμ=0.040 Qrng=0.221; buffer=175,2025-08-24T22:19:18
141,87,update,0.04436850547790527,0.16876338422298431,-3.642611503601074,-1.2278969526290893,True,10,Qμ=-0.053 Rμ=-0.070 Qrng=1.562; buffer=45,2025-08-24T22:19:18
142,89,update,0.06466475874185562,0.3812047094106674,-13.463966369628906,-4.3889682531356815,True,35,Qμ=-0.056 Rμ=-0.243 Qrng=0.914; buffer=35,2025-08-24T22:19:19
143,91,update,0.06040877103805542,0.10879172943532467,-14.893587112426758,-7.600032997131348,True,34,Qμ=-0.060 Rμ=-0.099 Qrng=1.287; buffer=34,2025-08-24T22:19:20
144,94,update,0.05016882345080376,0.03202086593955755,-3.0,-4.6066951036453245,True,1,Qμ=-0.055 Rμ=0.042 Qrng=0.805; buffer=36,2025-08-24T22:19:22
145,97,update,0.06809554249048233,0.019491905346512794,-3.0,-1.6912115156650542,True,1,Qμ=-0.064 Rμ=-0.189 Qrng=0.835; buffer=36,2025-08-24T22:19:23
146,99,update,0.07044899463653564,0.09337278455495834,-12.950743675231934,-4.453382569551468,True,32,Qμ=-0.065 Rμ=-0.280 Qrng=1.657; buffer=32,2025-08-24T22:19:24
147,102,update,0.059246405959129333,0.1344478875398636,-3.5236339569091797,-4.406176459789276,True,4,Qμ=-0.055 Rμ=0.012 Qrng=0.611; buffer=39,2025-08-24T22:19:25
127,28,update,-0.0012592276325449347,0.0350568862631917,-0.3638315200805664,-0.8173200368881226,False,35,Qμ=0.004 Rμ=0.012 Qrng=0.691; buffer=175,2025-08-24T22:19:26
148,104,update,0.09303417056798935,1.1288930177688599,-15.002972602844238,-4.816622245311737,True,34,Qμ=-0.064 Rμ=-0.900 Qrng=0.635; buffer=34,2025-08-24T22:19:26
128,33,update,0.027161499485373497,0.10392441600561142,-10.643342018127441,-2.0910871658474206,True,30,Qμ=-0.027 Rμ=-0.005 Qrng=1.116; buffer=170,2025-08-24T22:19:36
129,39,update,-0.008236979134380817,0.13807953521609306,-0.17760296165943146,0.31620949059724807,False,35,Qμ=0.016 Rμ=-0.061 Qrng=0.502; buffer=175,2025-08-24T22:19:46
130,43,update,0.015063445083796978,0.008998936740681529,-12.585220336914062,-2.5346140772104264,True,34,Qμ=-0.014 Rμ=0.015 Qrng=1.469; buffer=139,2025-08-24T22:19:54
131,49,update,0.031357258558273315,0.2207159399986267,0.07056054472923279,0.46350855827331544,False,35,Qμ=-0.028 Rμ=0.022 Qrng=0.756; buffer=175,2025-08-24T22:20:05
132,54,update,0.028104722499847412,0.054774243384599686,0.20986807346343994,0.5077003598213196,False,35,Qμ=-0.022 Rμ=-0.016 Qrng=0.578; buffer=175,2025-08-24T22:20:12
133,59,update,0.008373375050723553,0.0038159945979714394,0.04356426000595093,0.32721776962280275,False,35,Qμ=-0.014 Rμ=0.017 Qrng=0.891; buffer=175,2025-08-24T22:20:20
134,62,update,0.015403960831463337,0.016486816573888063,-6.3082661628723145,-1.0141290187835694,True,18,Qμ=-0.018 Rμ=0.022 Qrng=0.357; buffer=88,2025-08-24T22:20:26
135,68,update,0.013696094043552876,0.03529485780745745,-0.5876766443252563,-0.3518827438354492,False,35,Qμ=-0.004 Rμ=-0.075 Qrng=1.036; buffer=175,2025-08-24T22:20:37
136,73,update,0.012609886936843395,0.087575264275074,-0.5755606293678284,-0.44945812225341797,False,35,Qμ=-0.006 Rμ=-0.037 Qrng=0.553; buffer=175,2025-08-24T22:20:44
137,78,update,0.014412115328013897,0.1559220291674137,-0.25523483753204346,-0.26886586025357245,False,35,Qμ=-0.011 Rμ=0.023 Qrng=1.080; buffer=175,2025-08-24T22:20:51
138,83,update,0.021958371624350548,0.017290054354816675,0.01315453089773655,-0.0974143173545599,False,35,Qμ=-0.018 Rμ=0.003 Qrng=0.165; buffer=175,2025-08-24T22:20:59
139,88,update,0.017812689766287804,0.05721769668161869,-0.9414657950401306,-0.48582642823457717,False,35,Qμ=-0.017 Rμ=-0.041 Qrng=0.448; buffer=175,2025-08-24T22:21:06
140,92,update,0.019414370879530907,0.15385396033525467,-3.9934139251708984,-0.9568211913108826,True,8,Qμ=-0.013 Rμ=0.001 Qrng=0.779; buffer=113,2025-08-24T22:21:14
141,98,update,0.013458733446896076,0.08700663968920708,-0.728903591632843,-0.14250630140304565,False,35,Qμ=-0.015 Rμ=-0.026 Qrng=0.351; buffer=175,2025-08-24T22:21:24
142,101,update,0.015542547218501568,0.19255106896162033,-17.06743621826172,-3.709729278087616,True,32,Qμ=-0.012 Rμ=-0.041 Qrng=0.538; buffer=102,2025-08-24T22:21:31
143,10,update,0.04435596242547035,0.13328086584806442,-9.152381896972656,-3.0693745464086533,True,21,Qμ=-0.040 Rμ=-0.006 Qrng=0.339; buffer=126,2025-08-25T01:17:55
144,16,update,0.014916145242750645,0.04400353506207466,-0.6977871656417847,-0.42747933268547056,False,35,Qμ=-0.011 Rμ=-0.099 Qrng=0.241; buffer=175,2025-08-25T01:18:05
145,21,update,0.028297265991568565,0.025814798660576344,-0.3604777455329895,0.07114630937576294,False,35,Qμ=-0.026 Rμ=-0.006 Qrng=0.774; buffer=175,2025-08-25T01:18:12
146,26,update,0.034705061465501785,0.012942005414515734,0.10338827967643738,-0.4149121940135956,False,35,Qμ=-0.033 Rμ=-0.001 Qrng=0.151; buffer=175,2025-08-25T01:18:20
147,31,update,0.041480809450149536,0.09665707498788834,-3.8664016723632812,-0.6930068463087082,True,5,Qμ=-0.041 Rμ=-0.046 Qrng=0.749; buffer=145,2025-08-25T01:18:28
148,37,update,0.03885297104716301,2.0072925686836243,-11.929051399230957,-2.6892037391662598,True,33,Qμ=-0.022 Rμ=-0.745 Qrng=1.556; buffer=173,2025-08-25T01:18:41
149,42,update,0.07138330489397049,0.23120348900556564,-1.4500905275344849,-1.035827451944351,False,35,Qμ=-0.046 Rμ=-0.025 Qrng=0.347; buffer=175,2025-08-25T01:18:48
150,47,update,0.096137136220932,0.004677519202232361,-0.39476120471954346,-0.7689938902854919,False,35,Qμ=-0.082 Rμ=-0.036 Qrng=1.108; buffer=175,2025-08-25T01:18:56
151,52,update,0.08543426543474197,0.06758484058082104,0.17920567095279694,0.06153824627399444,False,35,Qμ=-0.078 Rμ=-0.026 Qrng=0.997; buffer=175,2025-08-25T01:19:03
152,57,update,0.09560028463602066,0.12748226895928383,-1.1098790168762207,-0.6814548671245575,False,35,Qμ=-0.091 Rμ=-0.034 Qrng=1.369; buffer=175,2025-08-25T01:19:10
153,62,update,0.09667050838470459,0.015122608281672001,-0.19383154809474945,-0.5616217121481896,False,35,Qμ=-0.091 Rμ=-0.032 Qrng=1.251; buffer=175,2025-08-25T01:19:17
154,67,update,0.08986451476812363,0.04012499004602432,0.6231184005737305,-0.1166563332080841,False,35,Qμ=-0.093 Rμ=0.045 Qrng=0.653; buffer=175,2025-08-25T01:19:25
155,72,update,0.10670869797468185,0.05167439766228199,0.18259844183921814,0.02821059077978134,False,35,Qμ=-0.112 Rμ=0.009 Qrng=1.478; buffer=175,2025-08-25T01:19:32
156,77,update,0.07867488265037537,0.12603797763586044,0.19410046935081482,0.1881333589553833,False,35,Qμ=-0.083 Rμ=0.026 Qrng=1.480; buffer=175,2025-08-25T01:19:39
157,82,update,0.0680205449461937,0.09602920711040497,-0.9854987859725952,-0.6493903636932373,False,35,Qμ=-0.076 Rμ=-0.033 Qrng=0.611; buffer=175,2025-08-25T01:19:47
158,87,update,0.0897420272231102,0.024745834060013294,-0.5063468813896179,-0.9610710859298706,False,35,Qμ=-0.095 Rμ=-0.083 Qrng=0.454; buffer=175,2025-08-25T01:19:54
159,92,update,0.09166521579027176,0.05120343901216984,0.3274097442626953,-0.09104719310998917,False,35,Qμ=-0.095 Rμ=0.003 Qrng=0.301; buffer=175,2025-08-25T01:20:01
160,97,update,0.07306941598653793,0.02077371720224619,0.04834558814764023,0.2214222937822342,False,35,Qμ=-0.079 Rμ=0.026 Qrng=0.743; buffer=175,2025-08-25T01:20:09
161,100,update,0.07051535695791245,0.18602675944566727,-4.467649459838867,-0.577858816087246,True,6,Qμ=-0.079 Rμ=-0.086 Qrng=2.343; buffer=76,2025-08-25T01:20:15
162,106,update,0.09010253101587296,0.40355184674263,-1.8698960542678833,-0.27898564636707307,False,35,Qμ=-0.096 Rμ=-0.014 Qrng=0.783; buffer=175,2025-08-25T01:20:25
163,12,update,0.04804891347885132,0.09796557947993279,0.2813619077205658,0.02020622193813324,False,35,Qμ=-0.055 Rμ=0.013 Qrng=0.982; buffer=175,2025-08-25T01:28:15
164,17,update,0.05723053216934204,0.07713731750845909,0.2942131459712982,0.16057722866535187,False,35,Qμ=-0.061 Rμ=-0.060 Qrng=1.232; buffer=175,2025-08-25T01:28:19
165,18,update,0.06254595518112183,0.3176019787788391,-12.202271461486816,-2.355285885930061,True,31,Qμ=-0.067 Rμ=-0.003 Qrng=1.560; buffer=31,2025-08-25T01:28:20
166,24,update,0.04394388198852539,0.11132346466183662,0.08362100273370743,0.2872118428349495,False,35,Qμ=-0.051 Rμ=0.016 Qrng=1.244; buffer=175,2025-08-25T01:28:22
167,29,update,0.04366188123822212,0.034672265872359276,0.4214428961277008,0.36493306159973143,False,35,Qμ=-0.054 Rμ=0.027 Qrng=0.284; buffer=175,2025-08-25T01:28:23
168,34,update,0.0364072360098362,0.16733314096927643,0.3659365177154541,0.24868036657571793,False,35,Qμ=-0.045 Rμ=-0.061 Qrng=0.274; buffer=175,2025-08-25T01:28:24
169,39,update,0.0077544949017465115,0.005472673685289919,-0.42683663964271545,0.11032672822475434,False,35,Qμ=-0.013 Rμ=0.010 Qrng=0.684; buffer=175,2025-08-25T01:28:25
170,43,update,0.03215765953063965,0.09432901814579964,-3.0,-0.3531444132328033,True,1,Qμ=-0.038 Rμ=-0.043 Qrng=1.288; buffer=106,2025-08-25T01:28:26
171,49,update,0.04421644285321236,0.0684045609086752,0.17797045409679413,-0.02414759397506714,False,35,Qμ=-0.048 Rμ=-0.012 Qrng=0.955; buffer=175,2025-08-25T01:28:27
172,52,update,0.040183305740356445,1.7537442445755005,-3.0,-0.2894575625658035,True,1,Qμ=-0.024 Rμ=-0.976 Qrng=1.278; buffer=71,2025-08-25T01:28:28
173,58,update,0.0493958480656147,0.06959594041109085,-0.9644882678985596,0.006148576736450195,False,35,Qμ=-0.034 Rμ=-0.022 Qrng=0.202; buffer=175,2025-08-25T01:28:29
174,63,update,0.07169094681739807,0.027439272962510586,-2.442861318588257,-1.6321020126342773,False,35,Qμ=-0.060 Rμ=-0.043 Qrng=1.084; buffer=175,2025-08-25T01:28:30
175,64,update,0.0731259360909462,0.15565424412488937,-14.562519073486328,-4.303292155265808,True,26,Qμ=-0.055 Rμ=-0.198 Qrng=1.115; buffer=26,2025-08-25T01:28:31
176,70,update,0.07466629147529602,0.03847003914415836,-0.4055306613445282,-0.070479816198349,False,35,Qμ=-0.068 Rμ=-0.004 Qrng=0.678; buffer=175,2025-08-25T01:28:32
177,75,update,0.08871033042669296,0.03480308968573809,-1.9897547960281372,-1.4272698640823365,False,35,Qμ=-0.085 Rμ=-0.019 Qrng=1.133; buffer=175,2025-08-25T01:28:33
178,80,update,0.07471227645874023,0.0396597646176815,-1.9346137046813965,-1.8321436882019042,False,35,Qμ=-0.070 Rμ=-0.056 Qrng=1.164; buffer=175,2025-08-25T01:28:34
179,85,update,0.08658219128847122,0.010459942743182182,-2.21944260597229,-1.6234106302261353,False,35,Qμ=-0.086 Rμ=-0.067 Qrng=0.969; buffer=175,2025-08-25T01:28:35
180,89,update,0.0905068889260292,0.05079229921102524,-12.344888687133789,-3.3397815227508545,True,29,Qμ=-0.095 Rμ=-0.020 Qrng=1.280; buffer=134,2025-08-25T01:28:36
181,95,update,0.0723317340016365,0.02701628115028143,-0.23028679192066193,0.013357295095920563,False,35,Qμ=-0.076 Rμ=-0.008 Qrng=0.738; buffer=175,2025-08-25T01:28:37
182,100,update,0.10219002515077591,0.16666238009929657,-1.1839773654937744,-0.1834365487098694,False,35,Qμ=-0.106 Rμ=-0.052 Qrng=0.902; buffer=175,2025-08-25T01:28:38
183,105,update,0.07929982990026474,0.003207340370863676,0.7430568933486938,-0.8416864514350891,False,35,Qμ=-0.084 Rμ=-0.037 Qrng=0.815; buffer=175,2025-08-25T01:28:40
184,12,update,0.08593824505805969,0.14049917459487915,-19.374958038330078,-5.362863555550575,True,35,Qμ=-0.084 Rμ=-0.116 Qrng=0.547; buffer=140,2025-08-25T01:29:17
185,18,update,0.07602134346961975,0.2857944443821907,-0.05305268242955208,0.5522563837468624,False,35,Qμ=-0.073 Rμ=0.007 Qrng=0.618; buffer=175,2025-08-25T01:29:19
186,20,update,0.06709235161542892,0.03716048877686262,-12.467333793640137,-2.3400008477270604,True,35,Qμ=-0.068 Rμ=-0.034 Qrng=0.767; buffer=70,2025-08-25T01:29:19
187,26,update,0.055208537727594376,0.12614288181066513,0.10521385818719864,0.44028081446886064,False,35,Qμ=-0.056 Rμ=0.015 Qrng=1.254; buffer=175,2025-08-25T01:29:20
188,29,update,0.05855189636349678,0.025452451780438423,-12.657177925109863,-2.788452760875225,True,33,Qμ=-0.063 Rμ=-0.023 Qrng=1.167; buffer=103,2025-08-25T01:29:21
189,35,update,0.057152073830366135,0.18816223740577698,-1.6958765983581543,-1.3183917760849,False,35,Qμ=-0.060 Rμ=-0.055 Qrng=0.749; buffer=175,2025-08-25T01:29:23
190,36,update,0.054908376187086105,0.1752166748046875,-13.388259887695312,-4.111500835418701,True,34,Qμ=-0.052 Rμ=-0.093 Qrng=0.995; buffer=34,2025-08-25T01:29:23
191,41,update,0.05984628200531006,0.12759049981832504,-0.9300615787506104,-0.4014508217573166,False,35,Qμ=-0.060 Rμ=-0.033 Qrng=0.997; buffer=175,2025-08-25T01:29:24
192,46,update,0.05744868144392967,0.06452137231826782,-1.5547196865081787,-0.8284749388694763,False,35,Qμ=-0.055 Rμ=-0.034 Qrng=0.765; buffer=175,2025-08-25T01:29:25
193,51,update,0.06725329160690308,0.037799504585564137,-2.0829684734344482,-1.7353504180908204,False,35,Qμ=-0.081 Rμ=-0.022 Qrng=1.638; buffer=175,2025-08-25T01:29:26
194,56,update,0.06506282836198807,0.02333086170256138,-2.2359817028045654,-1.879705047607422,False,35,Qμ=-0.064 Rμ=-0.084 Qrng=0.560; buffer=175,2025-08-25T01:29:27
195,57,update,0.06365090608596802,0.17384609580039978,-7.075142860412598,-2.990198016166687,True,13,Qμ=-0.062 Rμ=-0.145 Qrng=1.273; buffer=13,2025-08-25T01:29:27
196,60,update,0.04890245199203491,0.029310686513781548,-3.6453018188476562,-2.9994731903076173,True,8,Qμ=-0.053 Rμ=0.015 Qrng=1.856; buffer=43,2025-08-25T01:29:28
197,63,update,0.10222075134515762,0.704312264919281,-5.429962635040283,-2.1310263514518737,True,13,Qμ=-0.090 Rμ=-0.612 Qrng=1.053; buffer=48,2025-08-25T01:29:29
198,66,update,0.09026125818490982,0.02138221450150013,-14.88491153717041,-4.564851103723049,True,27,Qμ=-0.078 Rμ=-0.085 Qrng=1.310; buffer=62,2025-08-25T01:29:29
199,69,update,0.10163988918066025,0.037038423120975494,-3.4445598125457764,-3.8681153282523155,True,7,Qμ=-0.100 Rμ=0.036 Qrng=1.285; buffer=42,2025-08-25T01:29:30
200,72,update,0.09841910004615784,0.048152653500437737,-3.2634711265563965,-1.5866800010204316,True,3,Qμ=-0.100 Rμ=0.011 Qrng=0.177; buffer=38,2025-08-25T01:29:31
201,76,update,0.11988192796707153,0.020728609524667263,-2.838493585586548,-1.6263959765434266,True,5,Qμ=-0.123 Rμ=-0.022 Qrng=0.479; buffer=75,2025-08-25T01:29:32
202,80,update,0.0795549526810646,0.11352230980992317,-3.3432347774505615,-1.7265147268772125,True,7,Qμ=-0.079 Rμ=-0.013 Qrng=2.011; buffer=77,2025-08-25T01:29:33
203,83,update,0.10754990577697754,0.4610585868358612,-5.125607490539551,-2.112847715616226,True,15,Qμ=-0.091 Rμ=-0.961 Qrng=2.741; buffer=50,2025-08-25T01:29:34
204,86,update,0.1079859510064125,0.10642489790916443,-6.858894348144531,-2.563080382347107,True,19,Qμ=-0.104 Rμ=0.056 Qrng=0.221; buffer=54,2025-08-25T01:29:35
205,89,update,0.1273711919784546,0.5641950964927673,-8.595012664794922,-3.3532668113708497,True,24,Qμ=-0.099 Rμ=-0.952 Qrng=2.716; buffer=59,2025-08-25T01:29:36
206,92,update,0.15759147703647614,0.0658735129982233,-3.495859384536743,-2.6514570236206056,True,8,Qμ=-0.149 Rμ=0.027 Qrng=1.768; buffer=43,2025-08-25T01:29:37
207,95,update,0.1593642681837082,0.08830715343356133,-5.444908618927002,-2.033818691968918,True,14,Qμ=-0.146 Rμ=-0.280 Qrng=2.391; buffer=49,2025-08-25T01:29:37
208,97,update,0.2073902040719986,0.014627606142312288,-4.7413330078125,-3.151372879743576,True,6,Qμ=-0.186 Rμ=-0.305 Qrng=1.998; buffer=6,2025-08-25T01:29:38
209,13,update,0.15879712998867035,0.4927102029323578,-3.0,-0.29454770497977734,True,1,Qμ=-0.147 Rμ=-0.020 Qrng=1.097; buffer=106,2025-08-25T01:29:55
210,19,update,0.17895722389221191,0.1180613674223423,-3.443291187286377,-0.30204437524080274,True,3,Qμ=-0.185 Rμ=0.003 Qrng=1.131; buffer=143,2025-08-25T01:29:56
211,25,update,0.1844325065612793,0.19773311167955399,-1.2942672967910767,-0.33737987875938413,False,35,Qμ=-0.185 Rμ=-0.014 Qrng=1.621; buffer=175,2025-08-25T01:29:57
212,30,update,0.17232966423034668,0.09306692704558372,-3.3778955936431885,-2.9900800704956056,False,35,Qμ=-0.180 Rμ=-0.072 Qrng=0.719; buffer=175,2025-08-25T01:29:59
213,35,update,0.1879541426897049,0.011971813160926104,-3.4663572311401367,-3.5594513416290283,False,35,Qμ=-0.200 Rμ=-0.082 Qrng=0.308; buffer=175,2025-08-25T01:30:00
214,37,update,0.16080866754055023,0.3215954601764679,-13.361289024353027,-5.267840433120727,True,35,Qμ=-0.172 Rμ=0.004 Qrng=1.039; buffer=70,2025-08-25T01:30:00
215,39,update,0.15681977570056915,0.23274214565753937,-3.0,-3.932265520095825,True,1,Qμ=-0.169 Rμ=0.054 Qrng=1.080; buffer=36,2025-08-25T01:30:01
216,42,update,0.16804517805576324,0.12403328344225883,-2.5631368160247803,-0.9492461919784546,True,5,Qμ=-0.180 Rμ=0.039 Qrng=1.290; buffer=40,2025-08-25T01:30:02
217,46,update,0.14265233278274536,0.10693391785025597,-3.1656606197357178,-1.4267900943756104,True,5,Qμ=-0.162 Rμ=0.043 Qrng=1.125; buffer=75,2025-08-25T01:30:03
218,49,update,0.12038517743349075,0.3829633593559265,-12.395458221435547,-3.22529416680336,True,26,Qμ=-0.141 Rμ=0.015 Qrng=1.138; buffer=61,2025-08-25T01:30:03
219,51,update,0.14091360569000244,2.0505687594413757,-13.56099796295166,-6.296017128229141,True,34,Qμ=-0.128 Rμ=-1.091 Qrng=0.895; buffer=34,2025-08-25T01:30:04
220,54,update,0.13770417869091034,0.022223597392439842,-7.468596458435059,-5.423393994569778,True,15,Qμ=-0.127 Rμ=-0.042 Qrng=0.510; buffer=50,2025-08-25T01:30:05
221,56,update,0.13883788883686066,0.05639233998954296,-13.734657287597656,-5.458125859498978,True,33,Qμ=-0.143 Rμ=-0.096 Qrng=1.160; buffer=33,2025-08-25T01:30:06
222,59,update,0.13757707178592682,0.04439705237746239,-3.0,-4.46730974316597,True,1,Qμ=-0.145 Rμ=0.040 Qrng=0.918; buffer=36,2025-08-25T01:30:06
223,62,update,0.14020030200481415,0.19442175328731537,-3.0557634830474854,-1.5541843116283416,True,3,Qμ=-0.149 Rμ=0.041 Qrng=0.903; buffer=38,2025-08-25T01:30:07
224,65,update,0.14764390885829926,0.050043828785419464,-2.976331949234009,-1.452566659450531,True,2,Qμ=-0.152 Rμ=-0.058 Qrng=0.512; buffer=37,2025-08-25T01:30:08
225,67,update,0.16331736743450165,1.498462200164795,-13.459443092346191,-4.310649251937866,True,31,Qμ=-0.134 Rμ=-1.067 Qrng=0.582; buffer=31,2025-08-25T01:30:09
